hours,price
7885.0,19.32
7886.0,18.0
7887.0,18.12
7888.0,20.38
7889.0,30.81
7890.0,23.69
7891.0,22.74
7892.0,21.82
7893.0,19.99
7894.0,18.45
7895.0,17.1
7896.0,17.53
7897.0,18.9
7898.0,17.86
7899.0,16.57
7900.0,16.98
7901.0,17.9
7902.0,18.06
7903.0,20.92
7904.0,23.74
7905.0,20.71
7906.0,22.5
7907.0,82.15
7908.0,20.07
7909.0,20.35
7910.0,19.76
7911.0,18.27
7912.0,18.35
7913.0,16.37
7914.0,19.7
7915.0,16.9
7916.0,17.59
7917.0,16.36
7918.0,16.66
7919.0,16.14
7920.0,14.98
7921.0,16.86
7922.0,14.98
7923.0,14.14
7924.0,14.34
7925.0,13.06
7926.0,12.96
7927.0,14.36
7928.0,15.38
7929.0,16.51
7930.0,30.66
7931.0,17.15
7932.0,19.48
7933.0,17.76
7934.0,17.96
7935.0,17.84
7936.0,16.31
7937.0,15.12
7938.0,15.32
7939.0,13.13
7940.0,13.59
7941.0,12.84
7942.0,12.9
7943.0,12.14
7944.0,12.05
7945.0,12.66
7946.0,13.46
7947.0,11.8
7948.0,12.48
7949.0,14.28
7950.0,14.56
7951.0,13.36
7952.0,14.75
7953.0,14.9
7954.0,16.44
7955.0,51.0
7956.0,19.5
7957.0,17.0
7958.0,15.69
7959.0,15.23
7960.0,15.27
7961.0,16.55
7962.0,18.66
7963.0,18.98
7964.0,16.5
7965.0,16.53
7966.0,15.49
7967.0,14.83
7968.0,13.42
7969.0,12.27
7970.0,15.04
7971.0,14.54
7972.0,14.91
7973.0,15.28
7974.0,14.92
7975.0,16.38
7976.0,16.18
7977.0,16.31
7978.0,15.61
7979.0,15.89
7980.0,15.32
7981.0,15.26
7982.0,15.27
7983.0,15.15
7984.0,14.7
7985.0,15.19
7986.0,18.77
7987.0,17.01
7988.0,45.38
7989.0,15.95
7990.0,16.05
7991.0,14.9
7992.0,14.28
7993.0,14.59
7994.0,15.5
7995.0,15.4
7996.0,16.14
7997.0,16.0
7998.0,15.19
7999.0,18.53
8000.0,33.41
8001.0,19.55
8002.0,15.39
8003.0,14.61
8004.0,14.87
8005.0,15.22
8006.0,15.29
8007.0,15.14
8008.0,15.81
8009.0,18.07
8010.0,20.41
8011.0,19.25
8012.0,18.07
8013.0,16.91
8014.0,18.91
8015.0,15.17
8016.0,14.06
8017.0,14.14
8018.0,13.01
8019.0,13.81
8020.0,13.13
8021.0,12.73
8022.0,14.83
8023.0,16.51
8024.0,82.67
8025.0,19.11
8026.0,68.69
8027.0,26.94
8028.0,59.11
8029.0,20.05
8030.0,21.64
8031.0,19.69
8032.0,19.48
8033.0,22.26
8034.0,23.38
8035.0,22.41
8036.0,20.86
8037.0,21.39
8038.0,46.82
8039.0,19.38
8040.0,18.56
8041.0,19.22
8042.0,18.39
8043.0,17.0
8044.0,15.79
8045.0,20.49
8046.0,21.34
8047.0,19.78
8048.0,60.43
8049.0,22.46
8050.0,21.01
8051.0,25.77
8052.0,30.61
8053.0,35.7
8054.0,26.54
8055.0,36.91
8056.0,32.25
8057.0,30.68
8058.0,31.54
8059.0,31.2
8060.0,31.27
8061.0,25.91
8062.0,28.43
8063.0,24.19
8064.0,22.26
8065.0,19.9
8066.0,21.41
8067.0,20.6
8068.0,21.09
8069.0,52.84
8070.0,22.34
8071.0,25.43
8072.0,75.23
8073.0,25.28
8074.0,23.54
8075.0,25.27
8076.0,30.72
8077.0,25.13
8078.0,21.1
8079.0,20.16
8080.0,20.77
8081.0,27.21
8082.0,37.49
8083.0,34.78
8084.0,29.55
8085.0,23.99
8086.0,25.58
8087.0,26.6
8088.0,24.31
8089.0,25.47
8090.0,22.43
8091.0,23.55
8092.0,24.9
8093.0,26.85
8094.0,25.36
8095.0,25.71
8096.0,26.3
8097.0,23.45
8098.0,23.25
8099.0,23.66
8100.0,19.95
8101.0,20.74
8102.0,19.75
8103.0,19.61
8104.0,21.06
8105.0,28.72
8106.0,25.78
8107.0,25.85
8108.0,22.55
8109.0,21.45
8110.0,20.43
8111.0,18.42
8112.0,17.01
8113.0,16.71
8114.0,16.64
8115.0,16.22
8116.0,16.77
8117.0,16.78
8118.0,16.54
8119.0,17.09
8120.0,18.77
8121.0,21.39
8122.0,22.45
8123.0,19.72
8124.0,22.47
8125.0,18.84
8126.0,17.65
8127.0,19.49
8128.0,21.11
8129.0,25.22
8130.0,24.01
8131.0,21.49
8132.0,20.71
8133.0,22.37
8134.0,20.58
8135.0,18.15
8136.0,16.68
8137.0,18.7
8138.0,19.86
8139.0,18.62
8140.0,19.49
8141.0,18.56
8142.0,19.13
8143.0,21.79
8144.0,20.62
8145.0,21.91
8146.0,21.38
8147.0,23.64
8148.0,21.38
8149.0,21.54
8150.0,21.5
8151.0,20.82
8152.0,21.24
8153.0,77.05
8154.0,32.15
8155.0,28.78
8156.0,25.66
8157.0,25.37
8158.0,27.12
8159.0,23.69
8160.0,19.25
8161.0,20.77
8162.0,18.48
8163.0,19.01
8164.0,20.18
8165.0,19.45
8166.0,19.9
8167.0,20.75
8168.0,47.27
8169.0,20.26
8170.0,19.84
8171.0,19.08
8172.0,21.42
8173.0,22.22
8174.0,19.47
8175.0,19.0
8176.0,19.84
8177.0,25.35
8178.0,27.02
8179.0,27.8
8180.0,26.61
8181.0,25.8
8182.0,29.25
8183.0,26.47
8184.0,21.96
8185.0,19.07
8186.0,20.29
8187.0,19.01
8188.0,18.55
8189.0,19.27
8190.0,20.89
8191.0,24.06
8192.0,30.35
8193.0,32.31
8194.0,29.97
8195.0,29.11
8196.0,26.71
8197.0,33.52
8198.0,36.29
8199.0,29.22
8200.0,28.39
8201.0,26.0
8202.0,36.93
8203.0,32.96
8204.0,28.88
8205.0,27.27
8206.0,31.8
8207.0,25.48
8208.0,22.59
8209.0,22.06
8210.0,21.82
8211.0,20.31
8212.0,20.2
8213.0,25.39
8214.0,23.77
8215.0,27.75
8216.0,67.45
8217.0,29.08
8218.0,26.07
8219.0,24.93
8220.0,23.69
8221.0,21.83
8222.0,19.31
8223.0,18.12
8224.0,20.88
8225.0,24.85
8226.0,31.52
8227.0,24.66
8228.0,27.4
8229.0,23.56
8230.0,24.03
8231.0,18.22
8232.0,17.84
8233.0,18.83
8234.0,22.46
8235.0,26.13
8236.0,20.52
8237.0,19.58
8238.0,22.96
8239.0,26.68
8240.0,67.0
8241.0,29.32
8242.0,27.9
8243.0,23.86
8244.0,25.92
8245.0,21.94
8246.0,22.06
8247.0,19.13
8248.0,20.68
8249.0,22.4
8250.0,25.23
8251.0,23.78
8252.0,22.48
8253.0,22.14
8254.0,22.24
8255.0,20.25
8256.0,18.55
8257.0,17.97
8258.0,17.8
8259.0,17.52
8260.0,20.27
8261.0,19.44
8262.0,24.25
8263.0,26.85
8264.0,82.53
8265.0,22.66
8266.0,19.29
8267.0,18.04
8268.0,17.31
8269.0,16.84
8270.0,16.63
8271.0,16.58
8272.0,17.52
8273.0,22.35
8274.0,39.18
8275.0,23.9
8276.0,26.21
8277.0,20.67
8278.0,17.3
8279.0,16.96
8280.0,16.6
8281.0,17.41
8282.0,17.44
8283.0,17.85
8284.0,18.06
8285.0,18.51
8286.0,18.47
8287.0,23.84
8288.0,31.02
8289.0,32.52
8290.0,20.22
8291.0,19.26
8292.0,18.79
8293.0,19.88
8294.0,17.81
8295.0,16.9
8296.0,17.17
8297.0,20.6
8298.0,27.12
8299.0,19.47
8300.0,19.9
8301.0,22.3
8302.0,26.55
8303.0,19.38
8304.0,17.88
8305.0,17.51
8306.0,17.08
8307.0,16.85
8308.0,16.39
8309.0,17.23
8310.0,17.66
8311.0,16.62
8312.0,20.82
8313.0,18.69
8314.0,18.19
8315.0,19.6
8316.0,21.67
8317.0,17.85
8318.0,17.52
8319.0,17.62
8320.0,17.85
8321.0,38.05
8322.0,34.83
8323.0,24.23
8324.0,23.16
8325.0,22.76
8326.0,21.27
8327.0,18.15
8328.0,18.62
8329.0,20.83
8330.0,18.98
8331.0,17.48
8332.0,17.31
8333.0,17.96
8334.0,17.45
8335.0,17.94
8336.0,17.94
8337.0,18.33
8338.0,18.71
8339.0,19.69
8340.0,19.21
8341.0,18.97
8342.0,18.68
8343.0,19.28
8344.0,19.62
8345.0,23.54
8346.0,25.87
8347.0,23.85
8348.0,23.98
8349.0,22.71
8350.0,20.6
8351.0,17.16
8352.0,18.54
8353.0,18.41
8354.0,15.85
8355.0,15.91
8356.0,15.84
8357.0,15.37
8358.0,15.99
8359.0,17.22
8360.0,19.64
8361.0,24.76
8362.0,36.46
8363.0,40.12
8364.0,32.6
8365.0,24.97
8366.0,27.55
8367.0,23.86
8368.0,22.72
8369.0,25.95
8370.0,33.11
8371.0,27.49
8372.0,29.97
8373.0,27.69
8374.0,34.12
8375.0,24.07
8376.0,23.11
8377.0,23.29
8378.0,20.56
8379.0,19.81
8380.0,22.69
8381.0,23.62
8382.0,25.59
8383.0,27.86
8384.0,32.16
8385.0,39.1
8386.0,24.59
8387.0,22.8
8388.0,24.3
8389.0,23.1
8390.0,23.45
8391.0,24.66
8392.0,24.63
8393.0,26.6
8394.0,40.66
8395.0,27.35
8396.0,25.08
8397.0,26.38
8398.0,29.01
8399.0,23.07
8400.0,22.16
8401.0,23.98
8402.0,21.95
8403.0,20.58
8404.0,19.91
8405.0,21.34
8406.0,26.87
8407.0,24.32
8408.0,30.06
8409.0,33.44
8410.0,37.84
8411.0,56.47
8412.0,112.24
8413.0,29.7
8414.0,29.93
8415.0,30.88
8416.0,30.21
8417.0,40.31
8418.0,52.73
8419.0,38.84
8420.0,29.17
8421.0,32.06
8422.0,33.44
8423.0,32.74
8424.0,28.95
8425.0,29.12
8426.0,28.43
8427.0,35.03
8428.0,34.82
8429.0,35.08
8430.0,28.91
8431.0,32.56
8432.0,41.14
8433.0,31.56
8434.0,27.6
8435.0,37.38
8436.0,38.45
8437.0,33.47
8438.0,30.88
8439.0,29.5
8440.0,34.92
8441.0,30.33
8442.0,41.18
8443.0,36.42
8444.0,38.17
8445.0,44.47
8446.0,39.89
8447.0,49.44
8448.0,33.16
8449.0,33.82
8450.0,41.4
8451.0,33.02
8452.0,37.97
8453.0,33.26
8454.0,32.82
8455.0,40.17
8456.0,51.16
8457.0,64.49
8458.0,103.94
8459.0,46.45
8460.0,67.07
8461.0,63.49
8462.0,65.06
8463.0,43.95
8464.0,36.69
8465.0,46.48
8466.0,79.96
8467.0,32.22
8468.0,33.65
8469.0,45.23
8470.0,87.64
8471.0,44.68
8472.0,47.13
8473.0,52.6
8474.0,93.87
8475.0,41.35
8476.0,62.42
8477.0,83.58
8478.0,45.11
8479.0,83.29
8480.0,65.91
8481.0,44.75
8482.0,48.75
8483.0,26.41
8484.0,29.32
8485.0,26.78
8486.0,26.87
8487.0,30.56
8488.0,27.68
8489.0,29.54
8490.0,53.36
8491.0,40.5
8492.0,35.84
8493.0,34.02
8494.0,30.0
8495.0,27.56
8496.0,25.76
8497.0,29.14
8498.0,27.23
8499.0,26.32
8500.0,25.52
8501.0,25.35
8502.0,26.15
8503.0,24.18
8504.0,26.83
8505.0,27.85
8506.0,34.19
8507.0,30.52
8508.0,28.12
8509.0,30.43
8510.0,23.08
8511.0,23.76
8512.0,22.73
8513.0,23.8
8514.0,26.68
8515.0,26.63
8516.0,33.0
8517.0,34.1
8518.0,32.45
8519.0,22.68
8520.0,22.64
8521.0,22.26
8522.0,22.47
8523.0,22.34
8524.0,21.87
8525.0,21.93
8526.0,22.44
8527.0,23.26
8528.0,27.52
8529.0,25.9
8530.0,29.12
8531.0,27.79
8532.0,29.31
8533.0,36.27
8534.0,19.04
8535.0,19.69
8536.0,20.12
8537.0,26.19
8538.0,26.3
8539.0,25.93
8540.0,24.93
8541.0,22.86
8542.0,21.63
8543.0,18.85
8544.0,19.4
8545.0,18.77
8546.0,18.45
8547.0,18.43
8548.0,18.81
8549.0,19.52
8550.0,19.91
8551.0,22.47
8552.0,23.57
8553.0,25.46
8554.0,23.48
8555.0,24.09
8556.0,23.69
8557.0,21.76
8558.0,20.87
8559.0,20.51
8560.0,20.59
8561.0,20.81
8562.0,23.16
8563.0,23.6
8564.0,22.5
8565.0,21.57
8566.0,21.12
8567.0,20.16
8568.0,19.44
8569.0,20.57
8570.0,19.1
8571.0,18.46
8572.0,18.67
8573.0,19.34
8574.0,20.91
8575.0,22.6
8576.0,24.21
8577.0,22.54
8578.0,19.62
8579.0,19.11
8580.0,18.33
8581.0,18.21
8582.0,18.71
8583.0,18.49
8584.0,19.1
8585.0,19.37
8586.0,24.11
8587.0,22.86
8588.0,19.96
8589.0,19.8
8590.0,18.9
8591.0,18.94
8592.0,18.2
8593.0,18.43
8594.0,17.14
8595.0,16.59
8596.0,16.22
8597.0,16.47
8598.0,17.06
8599.0,17.58
8600.0,19.35
8601.0,19.13
8602.0,19.16
8603.0,19.23
8604.0,19.43
8605.0,22.34
8606.0,18.77
8607.0,19.03
8608.0,19.71
8609.0,23.44
8610.0,22.92
8611.0,19.22
8612.0,21.21
8613.0,19.16
8614.0,18.72
8615.0,18.71
8616.0,17.69
8617.0,16.68
8618.0,16.19
8619.0,16.23
8620.0,15.88
8621.0,15.83
8622.0,16.32
8623.0,17.18
8624.0,22.65
8625.0,26.62
8626.0,21.81
8627.0,23.29
8628.0,24.62
8629.0,23.58
8630.0,19.15
8631.0,20.2
8632.0,22.82
8633.0,29.03
8634.0,88.13
8635.0,36.94
8636.0,42.35
8637.0,49.33
8638.0,39.56
8639.0,30.96
8640.0,26.3
8641.0,24.17
8642.0,23.26
8643.0,24.39
8644.0,22.4
8645.0,26.33
8646.0,23.83
8647.0,35.27
8648.0,32.15
8649.0,23.43
8650.0,24.36
8651.0,25.87
8652.0,26.69
8653.0,25.47
8654.0,23.23
8655.0,22.23
8656.0,24.74
8657.0,27.1
8658.0,62.85
8659.0,56.73
8660.0,37.05
8661.0,43.97
8662.0,41.23
8663.0,34.12
8664.0,30.4
8665.0,23.54
8666.0,25.24
8667.0,24.64
8668.0,24.2
8669.0,23.91
8670.0,22.69
8671.0,24.16
8672.0,24.93
8673.0,23.56
8674.0,19.05
8675.0,19.24
8676.0,18.84
8677.0,18.55
8678.0,18.5
8679.0,17.81
8680.0,18.7
8681.0,21.55
8682.0,37.41
8683.0,23.19
8684.0,23.64
8685.0,26.41
8686.0,21.39
8687.0,20.67
8688.0,19.04
8689.0,18.52
8690.0,18.49
8691.0,17.82
8692.0,18.11
8693.0,18.65
8694.0,19.64
8695.0,22.9
8696.0,24.69
8697.0,25.64
8698.0,25.07
8699.0,25.51
8700.0,22.6
8701.0,20.79
8702.0,19.36
8703.0,19.17
8704.0,19.12
8705.0,22.67
8706.0,27.12
8707.0,30.69
8708.0,23.49
8709.0,21.51
8710.0,23.56
8711.0,20.52
8712.0,19.79
8713.0,18.44
8714.0,18.25
8715.0,18.43
8716.0,18.37
8717.0,18.69
8718.0,19.15
8719.0,22.64
8720.0,22.51
8721.0,22.35
8722.0,19.49
8723.0,17.62
8724.0,19.13
8725.0,17.81
8726.0,16.94
8727.0,16.87
8728.0,17.89
8729.0,35.66
8730.0,22.01
8731.0,21.0
8732.0,20.88
8733.0,20.23
8734.0,20.21
8735.0,20.65
8736.0,19.76
8737.0,20.18
8738.0,18.9
8739.0,18.11
8740.0,17.03
8741.0,16.94
8742.0,17.84
8743.0,20.59
8744.0,20.65
8745.0,20.54
8746.0,18.48
8747.0,17.59
8748.0,17.4
8749.0,17.16
8750.0,17.71
8751.0,17.51
8752.0,17.6
8753.0,19.16
8754.0,22.95
8755.0,19.03
8756.0,20.15
8757.0,18.82
8758.0,17.93
8759.0,17.49
8760.0,17.9
